user_id,avg(rating)
11220,3.76976744186046
11228,3.71929824561404
11239,3.53986332574032
11240,3.60714285714286
11244,3.52946768060837
11255,3.91570881226054
11277,3.70224719101124
11338,3.50731707317073
11411,3.47292418772563
11420,3.67358490566038
11424,3.73
11451,4.69230769230769
11457,4.21428571428571
11510,3.4104609929078
11515,3.59251101321586
11554,3.8072625698324
11563,3.54032258064516
11569,3.5018315018315
11577,3.64705882352941
11613,3.33140655105973
11638,3.8489666136725
11728,3.46571428571429
11744,3.33666666666667
11758,2.96540880503145
11802,3.97644927536232
11809,3.90625
11810,2.5952380952381
11824,3.51702786377709
11825,3.61604938271605
11898,2.8956043956044
11912,3.95833333333333
11930,3.34682080924855
11937,3.91541353383459
12025,3.6594982078853
12028,3.44497607655502
12040,3.57281553398058
12046,3.78846153846154
12051,3.31043256997455
12056,3.27031802120141
12064,3.4920424403183
12126,3.88888888888889
12221,3.81632653061224
12259,4.11363636363636
12265,3.69329073482428
12272,3.52484472049689
12283,3.95132743362832
12296,3.48863636363636
12309,2.98121546961326
12313,3.7117903930131
12356,3.92857142857143
12428,3.53149606299213
12451,3.74516129032258
12458,3.7863436123348
12459,2.78125
12554,3.48798076923077
12563,3.64035087719298
12621,3.5586592178771
12622,3.93548387096774
12681,3.5679012345679
12759,2.74929178470255
12760,3.4047131147541
12818,4.2962962962963
12866,4.31884057971014
12888,2.71052631578947
12917,3.2877094972067
12921,4.21283783783784
12949,2.9337899543379
12986,3.70574162679426
13014,3.57674418604651
13029,2.99168975069252
13043,3.72834645669291
13048,3.94859813084112
13054,3.67123287671233
13056,3.98648648648649
13086,4.1195652173913
13159,4.01204819277108
13216,3.83191489361702
13222,4.09507042253521
13230,4.02083333333333
13233,3.61428571428571
13257,4.11111111111111
13266,2.86111111111111
13283,3.27743902439024
13318,3.63603818615752
13376,3.77966101694915
13397,4.04444444444444
13454,3.71428571428571
13472,3.12068965517241
13561,2.17441860465116
13595,3.72115384615385
13614,3.46198830409357
13656,3.97631578947368
13694,2.92642642642643
13701,3.72159090909091
13716,3.24913644214162
13748,3.75296442687747
13781,3.18870192307692
13815,3.0154958677686
13877,3.85416666666667
13890,3.84931506849315
13897,3.79411764705882
13914,3.71666666666667
13916,4.37261146496815
13937,3.92307692307692
13938,2.91348314606742
13970,4.58928571428571
14029,4.0679347826087
14070,3.60769230769231
14095,4.18954248366013
14099,3.3875
14171,3.75
14222,2.73717948717949
14246,3.29411764705882
14292,2.82352941176471
14323,3.78571428571429
14361,4.00709219858156
14421,3.91176470588235
14454,2.86384976525822
14465,4.1830985915493
14479,3.77659574468085
14498,3.34971098265896
14531,3.82236842105263
14570,2.76046511627907
14578,3.79545454545455
14598,4.55263157894737
14614,3.89310344827586
14648,3.18441064638783
14653,3.04040948275862
14679,2.8953125
14706,3.54440154440154
14709,3.33333333333333
14895,2.33867521367521
14910,4.20588235294118
14918,3.28270042194093
14946,3.72134387351779
14979,4.14285714285714
15061,3.41580310880829
15157,3.93243243243243
15168,2.90625
15178,3.19078947368421
15264,3.0686119873817
15311,2.81949152542373
15344,3.78092783505155
15399,3.45
15436,3.98913043478261
15437,3.59821428571429
15440,3.78861788617886
15558,2.87686139747995
15714,2.96227621483376
15715,3.32307692307692
15716,3.89047619047619
15722,3.60978147762747
15780,4.35
15783,3.16737288135593
15811,3.77360515021459
15816,3.4344262295082
15846,3.78896103896104
15853,4.29133858267717
15879,2.80555555555556
15896,3.62025316455696
15926,3.65
15974,3.795
16003,3.95021779713752
16004,3.21447368421053
16031,2.67796610169492
16039,3.82513661202186
16047,2.56666666666667
16103,3.52962962962963
16123,3.82291666666667
16133,3.79056603773585
16149,3.83663366336634
16168,3.65327380952381
16174,3.98344370860927
16206,4.02222222222222
16289,3.97183098591549
16295,3.72
16302,4.04901960784314
16321,3.49093444909344
16389,3.44474393530997
16419,3.75347222222222
16485,3.89024390243902
16574,3.91791044776119
16587,4.28977272727273
16591,3.22
16592,3.94444444444444
16610,3.0822102425876
16664,3.17472118959108
16677,3.5304347826087
16850,3.46420581655481
16862,3.65686274509804
16949,3.34126984126984
16983,3.06666666666667
16987,3.67307692307692
17205,3.70212765957447
17260,3.05111524163569
17307,3.73076923076923
17312,3.56375
17334,4.35294117647059
17363,3.87704918032787
17461,3.41666666666667
17463,2.72413793103448
17559,4.0
17597,4.16666666666667
17613,3.13108320251177
17623,3.57936507936508
17632,3.48369565217391
17647,3.5077519379845
17653,3.14566929133858
17688,3.52058823529412
17738,3.09375
17755,3.04010695187166
17813,3.60119047619048
17835,3.46709753231492
17854,3.18521341463415
17909,3.66478076379066
17924,3.95289855072464
17930,3.53305785123967
17946,3.7258064516129
17999,3.2844262295082
18015,3.46110325318246
18059,3.63246753246753
18075,3.746875
18082,3.93426294820717
18114,3.40822784810127
18161,3.51958762886598
18205,3.8019801980198
18206,3.54482071713147
18256,3.89847715736041
18293,3.34010840108401
18295,3.22573839662447
18304,3.91566265060241
18367,2.83739837398374
18379,3.30196078431373
18434,4.0625
18461,3.86666666666667
18506,3.35915492957746
18510,4.04322766570605
18600,3.61455108359133
18660,3.86641221374046
18666,3.57159904534606
18673,2.90432612312812
18678,3.4434628975265
18687,4.03825136612022
18718,3.54658385093168
18724,3.87339743589744
18742,3.57692307692308
18797,3.68014705882353
18802,3.55890603085554
18849,3.38235294117647
18853,3.38443935926773
18896,3.41935483870968
18946,3.72897196261682
18979,3.65625
18983,3.1169014084507
19018,4.36352657004831
19054,3.76315789473684
19066,3.32073170731707
19131,3.39862542955326
19164,3.83870967741935
19193,3.4250645994832
19306,3.24587458745875
19402,3.38961038961039
19475,3.48933333333333
19493,4.08974358974359
19519,3.21701388888889
19520,4.00454545454545
19532,3.65094339622642
19546,3.09727626459144
19562,4.31617647058824
19575,3.67142857142857
19587,3.84507501630789
19619,3.8494623655914
19668,3.57754010695187
19714,3.61688311688312
19741,3.00883392226148
19742,4.14776119402985
19783,3.45366795366795
19806,3.69565217391304
19820,3.14507772020725
19832,4.08666666666667
19838,3.81769436997319
19854,3.82558139534884
19864,3.33240740740741
19885,3.50151515151515
19899,3.62328767123288
19909,3.2243816254417
19923,3.43996062992126
19928,3.96650124069479
19933,3.79591836734694
19963,3.65384615384615
19982,3.94844632768362
19986,3.84210526315789
20025,3.51685393258427
20028,3.60174418604651
20081,3.29411764705882
20121,3.62948717948718
20144,4.1924882629108
20189,2.74137931034483
20226,3.35578747628084
20262,4.33606557377049
20263,3.51058631921824
20298,4.03034300791557
20348,3.81896551724138
20385,4.19277108433735
20391,4.08516483516483
20409,3.1
20435,3.71370967741935
20438,3.18330605564648
20492,3.73333333333333
20531,3.62658227848101
20554,3.96542553191489
20591,3.42696629213483
20606,3.52941176470588
20699,2.77361111111111
20709,3.82462686567164
20734,2.79411764705882
20758,3.87164750957854
20812,3.24492557510149
20832,4.55882352941176
20897,3.234375
20938,3.88014527845036
20974,3.76470588235294
21052,3.46969696969697
21055,3.82996632996633
21101,3.8953488372093
21171,3.72074468085106
21184,3.6294964028777
21188,3.62012987012987
21237,4.1219512195122
21244,3.68359375
21272,3.48076923076923
21277,4.07575757575758
21374,4.19753086419753
21439,3.30232558139535
21488,4.17741935483871
21513,4.34722222222222
21522,3.55817610062893
21523,4.33333333333333
21558,3.296875
21624,3.80444444444444
21655,4.02
21668,3.74468085106383
21672,3.26243455497382
21691,3.28488372093023
21693,3.33008658008658
21699,3.63492063492063
21708,3.10714285714286
21712,3.4506880733945
21767,3.63289962825279
21835,3.86211340206186
21838,4.10227272727273
21872,3.48417721518987
21947,3.00850077279753
22035,3.92619047619048
22061,3.59604519774011
22066,3.54624277456647
22125,3.62864721485411
22198,3.19299820466786
22206,3.16666666666667
22278,3.93824701195219
22371,3.69444444444444
22386,3.59285714285714
22453,2.82
22461,3.61206896551724
22479,3.09375
22609,3.21870604781997
22616,3.38530066815145
22701,3.77941176470588
22712,3.2455268389662
22723,3.61176470588235
22798,3.81818181818182
22815,3.08490566037736
22869,4.26724137931035
22872,2.8077731092437
22931,4.06896551724138
22936,3.46603260869565
22957,3.75790754257908
22961,3.16939890710383
23032,3.47430555555556
23087,3.34090909090909
23129,4.18421052631579
23172,3.18367346938776
23228,3.68618143459916
23260,3.27457627118644
23318,3.47555555555556
23360,3.60944206008584
23386,3.66477272727273
23388,2.42807424593968
23422,3.65377855887522
23423,3.81893004115226
23437,3.23281786941581
23473,3.625
23561,3.76635514018692
23581,3.26603575184017
23634,3.94508670520231
23647,3.76415094339623
23712,3.83823529411765
23717,4.06521739130435
23733,3.94451530612245
23753,3.64542483660131
23850,3.3140625
23858,3.29436705027256
23862,3.99561403508772
23865,3.62962962962963
23910,3.49565217391304
23947,3.50684931506849
23953,3.89473684210526
23988,3.332
24014,3.78571428571429
24026,3.63888888888889
24039,3.84892086330935
24072,4.53153153153153
24104,4.15714285714286
24132,3.17857142857143
24171,3.79679144385027
24221,3.13636363636364
24230,3.16109422492401
24231,4.056640625
24234,3.49025974025974
24240,3.12829525483304
24263,3.94292237442922
24386,3.38235294117647
24423,3.36842105263158
24476,3.47109826589595
24495,3.54733009708738
24515,3.62211221122112
24517,3.10683760683761
24560,3.40745192307692
24573,3.29899497487437
24592,3.31545064377682
24653,3.75174825174825
24668,2.76206896551724
24695,3.97079856972586
24708,3.35479041916168
24793,2.67112299465241
24885,3.64406779661017
24929,3.57440476190476
24954,3.78370786516854
25007,3.53345280764636
25038,2.96546310832025
25055,3.57516339869281
25097,3.39583333333333
25122,2.98
25197,3.46275071633238
25244,2.70175438596491
25248,3.52134146341463
25286,3.68807339449541
25359,3.27364864864865
25388,4.0
25408,3.7416918429003
25411,3.85277777777778
25412,3.67843631778058
25570,3.56741573033708
25649,3.41766467065868
25679,3.46889400921659
25686,3.58928571428571
25712,2.97692307692308
25723,3.68256130790191
25730,3.69127516778523
25752,3.4625
25801,3.64720812182741
25831,3.89393939393939
25867,4.01142857142857
25887,3.50486787204451
25889,2.95698924731183
25907,2.98403483309144
25913,4.21028037383178
25915,3.72222222222222
25976,3.90909090909091
26007,3.38284839203675
26048,3.95833333333333
26116,3.32933042212518
26136,4.51442307692308
26138,3.36134453781513
26152,3.87070707070707
26154,3.94736842105263
26242,3.46278755074425
26243,3.78723404255319
26316,3.40804597701149
26356,3.4375
26487,3.69333333333333
26528,3.58737151248164
26582,4.33333333333333
26589,3.75875486381323
26617,3.12315270935961
26624,3.26893939393939
26674,3.49764428739694
26692,3.69230769230769
26704,3.33333333333333
26733,3.36363636363636
26734,4.24264705882353
26738,3.94074074074074
26740,4.19565217391304
26765,3.825
26819,4.30769230769231
26873,3.13333333333333
26920,3.59519408502773
26964,3.50806451612903
26987,3.73125
27072,3.68243243243243
27089,3.5
27112,3.84090909090909
27115,3.66995073891626
27152,3.37685459940653
27164,3.54470486111111
27238,4.17741935483871
27297,4.82352941176471
27302,3.628
27306,3.16489361702128
27313,3.1638036809816
27350,4.17553191489362
27363,3.92987804878049
27464,3.46938775510204
27620,4.11111111111111
27626,3.71212121212121
27648,3.95762711864407
27662,3.32307692307692
27685,3.94342105263158
27713,3.53067484662577
27743,3.66447368421053
27773,3.76111111111111
27778,3.05639097744361
27935,4.1
27947,2.92405063291139
27951,3.68392370572207
28001,3.52894736842105
28039,3.57142857142857
28048,3.57894736842105
28082,3.15104166666667
28101,4.17708333333333
28105,2.80494505494505
28122,4.39371980676329
28129,2.97619047619048
28180,3.2
28199,4.2316384180791
28292,2.93333333333333
28299,3.19230769230769
28317,3.23589743589744
28342,4.18072289156626
28350,3.21533613445378
28384,3.32309941520468
28452,3.14229249011858
28492,3.93601895734597
28496,3.70681265206813
28508,3.40671641791045
28521,3.6781914893617
28581,3.60526315789474
28642,3.50934579439252
28645,3.35474308300395
28653,2.84615384615385
28665,2.91605596269154
28798,3.59803921568627
28830,4.25
28842,3.42105263157895
28855,3.12038073908175
28875,3.20877659574468
28962,3.11206896551724
29061,2.78152492668622
29202,2.51839926402944
29225,1.97058823529412
29343,3.85235920852359
29369,3.57674418604651
29401,3.61588541666667
29421,2.99446494464945
29435,3.83734939759036
29442,3.41141732283465
29501,3.27546296296296
29508,3.19105691056911
29538,3.08962264150943
29592,3.22302158273381
29616,3.70238095238095
29658,3.46613190730838
29680,3.74342105263158
29727,3.33333333333333
29801,3.484375
29892,3.19829110194461
29942,3.46302816901408
29947,3.81088082901554
29948,3.94660194174757
29985,3.75
30049,3.51515151515152
30139,3.41325301204819
30167,2.65995647442873
30174,3.20037453183521
30210,3.15432098765432
30225,3.20212765957447
30274,3.53186274509804
30275,3.89738805970149
30286,3.66792452830189
30465,2.89695550351288
30490,3.97674418604651
30491,4.24468085106383
30500,3.23205854579792
30547,3.28571428571429
30613,3.01745810055866
30627,3.34266409266409
30687,2.88560293443375
30836,3.95454545454545
30840,2.66508438818565
30846,3.3879173290938
30849,4.40384615384615
30864,3.34890426758939
30879,3.58191126279863
30886,3.69516129032258
30897,2.98995983935743
30938,3.75874125874126
30950,3.31670281995662
30972,3.68531468531469
30977,4.16824494949495
30980,3.73809523809524
31040,3.64814814814815
31088,3.69354838709677
31098,3.7
31104,3.09431524547804
31156,2.84375
31170,2.99621212121212
31175,3.52906976744186
31179,2.97267759562842
31193,3.40625
31209,3.86475409836066
31221,3.9014598540146
31296,3.42896174863388
31309,3.85714285714286
31317,4.15909090909091
31375,3.67090069284065
31468,3.25056818181818
31523,3.12041564792176
31682,3.42105263157895
31784,3.73135464231355
31786,2.9131455399061
31789,3.42335766423358
31813,3.3
31820,3.22335025380711
31854,3.46355353075171
31879,4.275
31911,3.75
31937,3.83916666666667
31949,3.8125
32011,3.86324786324786
32021,3.73622047244094
32031,3.95238095238095
32035,2.98076923076923
32195,3.96666666666667
32283,3.58
32293,3.71288209606987
32294,3.52464332036316
32299,3.03012048192771
32308,2.47953216374269
32357,3.70848708487085
32369,3.66481481481481
32406,3.72292993630573
32411,3.18112633181126
32412,3.88148148148148
32445,3.24411764705882
32508,3.5
32512,3.42338709677419
32521,3.27941176470588
32536,3.92824773413897
32538,3.25864453665284
32634,3.63604240282686
32656,3.9
32663,3.125
32736,3.37786259541985
32747,3.8202614379085
32791,3.2758875739645
32831,3.34
32861,3.66666666666667
32919,3.59448818897638
32931,2.86868686868687
32997,3.14788732394366
33008,3.98529411764706
33052,3.27871621621622
33126,3.7093023255814
33139,3.75171526586621
33141,4.08333333333333
33171,3.59090909090909
33202,3.2313829787234
33222,3.50925925925926
33238,3.51536643026005
33240,3.69230769230769
33251,4.06763925729443
33285,3.88676470588235
33349,3.43246541903987
33384,3.00247116968699
33477,2.26952624839949
33481,3.81578947368421
33522,4.18987341772152
33528,4.11054421768707
33577,3.53575615474795
33579,3.83163265306122
33764,3.83522727272727
33770,3.97674418604651
33780,3.56223628691983
33784,3.60295728368018
33797,4.18181818181818
33843,3.17391304347826
33866,2.67741935483871
33880,2.88531353135314
33943,3.9
33994,3.40458015267176
34101,3.68717948717949
34145,3.04040404040404
34157,3.03478260869565
34196,3.74110671936759
34197,2.62967914438503
34225,2.97411444141689
34226,2.97972972972973
34295,3.93165467625899
34329,3.33204633204633
34334,3.40860215053763
34368,3.86734693877551
34374,3.59375
34384,3.80588235294118
34405,3.46428571428571
34420,4.01003344481605
34579,3.65180722891566
34671,2.8051094890511
34680,3.14296187683284
34687,2.86010362694301
34704,3.69148936170213
34713,3.62745098039216
34740,3.80769230769231
34755,3.67845659163987
34765,3.72631578947368
34783,3.46670081967213
34796,3.71508379888268
34857,3.98127753303965
34881,4.01844262295082
34906,3.4017094017094
34958,3.84841628959276
35002,3.51298701298701
35051,3.08620689655172
35057,3.47368421052632
35069,3.21538461538462
35105,3.82969034608379
35141,3.9468085106383
35160,4.5
35211,3.09126984126984
35223,3.39887640449438
35272,3.74358974358974
35335,3.65789473684211
35345,3.44615384615385
35373,3.12153344208809
35408,3.49655172413793
35455,3.84023668639053
35461,3.2219152854512
35488,3.54377880184332
35530,3.27777777777778
35553,2.45652173913043
35568,3.57638888888889
35601,3.61258278145695
35622,3.77521613832853
35660,3.70487804878049
35665,3.48863636363636
35703,3.14634146341463
35779,3.40828025477707
35785,3.42783505154639
35814,2.73640661938534
35886,4.0859872611465
35899,3.56375838926175
36004,3.29166666666667
36049,3.96078431372549
36060,3.84102564102564
36063,3.63398692810458
36082,3.29333333333333
36151,4.09090909090909
36154,3.54109589041096
36243,3.64705882352941
36280,2.9
36286,4.1625
36292,4.01989389920424
36294,2.90794223826715
36306,4.065625
36347,3.24444444444444
36450,4.17578125
36495,3.6448087431694
36527,3.22727272727273
36538,3.70812182741117
36548,3.85714285714286
36553,3.65753424657534
36558,3.21378091872792
36559,3.99469964664311
36600,3.72549019607843
36619,3.43131868131868
36632,3.77672209026128
36655,3.5952380952381
36659,3.98019801980198
36663,4.0
36688,4.08536585365854
36719,3.36842105263158
36743,3.71223021582734
36784,2.66187050359712
36802,3.24133949191686
36803,4.3
36907,4.00641025641026
36931,2.95052083333333
36937,3.52403846153846
36969,3.46491228070175
37001,3.71428571428571
37025,2.90871369294606
37037,3.23881499395405
37098,3.0952380952381
37195,3.5875
37216,3.1632183908046
37217,3.61137440758294
37225,4.31578947368421
37321,3.96875
37419,3.26488706365503
37528,3.58620689655172
37568,3.45398351648352
37580,4.13157894736842
37713,2.91666666666667
37782,3.46363636363636
37786,3.89622641509434
37820,3.76428571428571
37857,3.23758865248227
37882,4.42222222222222
37899,3.72424242424242
37934,3.42083333333333
37957,3.52631578947368
37987,2.81168831168831
38047,3.6518691588785
38093,3.65957446808511
38111,3.925
38119,3.55625
38256,3.90625
38281,3.44866071428571
38340,2.92125984251969
38348,3.65472312703583
38373,3.58373983739837
38390,3.91729323308271
38396,4.17721518987342
38435,3.18333333333333
38437,2.45603907637655
38527,2.11248852157943
38646,3.53488372093023
38662,3.12303664921466
38664,3.17647058823529
38690,3.68941979522184
38722,3.07407407407407
38726,3.33014354066986
38740,2.94965277777778
38745,2.94886363636364
38765,3.84534534534535
38801,2.71926605504587
38854,3.875
38875,3.36636363636364
38882,3.41732283464567
38889,3.94230769230769
38914,3.41323529411765
38927,3.58450704225352
38934,3.78571428571429
39033,3.14161849710983
39047,3.54137931034483
39065,2.96192052980132
39082,3.63076923076923
39156,3.86627906976744
39177,3.3
39262,3.94262295081967
39272,3.91414141414141
39282,3.08159722222222
39320,2.85797101449275
39362,3.43076923076923
39390,3.7960088691796
39393,3.70430107526882
39463,3.47151898734177
39480,3.33832335329341
39513,3.59553571428571
39524,3.90247678018576
39594,4.21
39599,4.00694444444444
39607,3.0775
39608,3.56677524429967
39617,3.62393162393162
39677,2.94416243654822
39689,3.55090497737557
39746,3.08333333333333
39799,3.07184750733138
39803,3.97413793103448
39861,3.4112426035503
39897,4.08653846153846
39904,3.90123456790123
39935,4.36580086580087
39981,3.78197674418605
39985,3.67920353982301
40003,3.06909684439608
40033,4.25
40101,4.01515151515152
40136,3.77854671280277
40236,3.6
40260,3.29467084639498
40282,3.39285714285714
40284,3.88659793814433
40328,3.22950819672131
40375,3.88167938931298
40421,3.42532467532468
40456,3.3820179007323
40457,3.12878787878788
40465,3.20775623268698
40512,3.82098765432099
40648,4.10975609756098
40664,2.87677725118483
40703,4.23255813953488
40719,3.46969696969697
40737,3.49824868651489
40743,2.35416666666667
40810,3.39393939393939
40826,3.40483870967742
40827,3.7713567839196
40837,3.58228782287823
40855,3.26077586206897
40863,4.06666666666667
40872,3.35702614379085
40895,4.00320512820513
40930,3.95
41000,3.7101226993865
41027,3.48354430379747
41066,3.54182509505703
41103,2.74088541666667
41130,3.14437086092715
41154,3.74057788944724
41178,3.76777777777778
41201,3.74409448818898
41234,3.46054888507719
41258,3.14901960784314
41335,3.35407725321888
41391,3.89574645537948
41394,3.54057771664374
41443,3.36666666666667
41464,3.52665441176471
41468,3.86111111111111
41573,4.43975903614458
41622,4.1530612244898
41688,3.80882352941176
41726,3.75114155251142
41727,2.98308525033829
41740,4.31775700934579
41822,3.42913385826772
41838,3.28405797101449
41859,4.17041198501873
41946,3.71875
42054,3.2027027027027
42059,3.75352112676056
42104,3.7262118491921
42122,3.15361445783133
42154,2.88110964332893
42164,2.92890995260663
42201,3.13945578231292
42237,3.30132450331126
42337,3.07954545454545
42356,3.36111111111111
42411,4.08928571428571
42437,3.57142857142857
42445,2.38646288209607
42490,3.72457627118644
42551,3.54620462046205
42552,3.72435897435897
42582,3.64903846153846
42664,4.03629032258065
42688,3.03318250377074
42773,3.73774509803922
42789,3.57590759075908
42888,3.67567567567568
42908,3.70833333333333
42966,3.83524904214559
43004,3.28676470588235
43017,2.81638418079096
43102,4.28952380952381
43108,3.9922480620155
43113,2.97453703703704
43189,3.46572580645161
43205,3.70348837209302
43213,3.88308977035491
43281,3.22026887280248
43350,3.48648648648649
43353,3.60172413793103
43397,4.02272727272727
43449,3.78378378378378
43501,4.19047619047619
43527,3.58874458874459
43591,3.17125382262997
43603,3.44174757281553
43640,4.41891891891892
43699,3.49408284023669
43700,3.48333333333333
43706,3.4039039039039
43718,4.27380952380952
43726,3.26099210822999
43779,3.51339285714286
43797,3.97959183673469
43867,3.73333333333333
43883,3.5791015625
