movieID,avg_movie_rating
462,2.4
463,2.9375
464,2.53260869565217
465,3.27777777777778
466,2.84235668789809
467,2.78571428571429
468,3.32824427480916
469,3.39285714285714
470,1.77777777777778
471,3.77327935222672
472,2.46153846153846
473,2.30555555555556
474,3.58333333333333
475,3.94086021505376
476,2.0
477,3.54411764705882
478,3.09090909090909
479,3.03225806451613
480,3.44749290444655
481,3.35849056603774
482,3.42105263157895
483,3.33333333333333
484,1.94444444444444
485,2.61265432098765
486,2.4
487,2.5
488,3.64285714285714
489,2.44565217391304
490,3.18627450980392
491,3.08823529411765
492,3.66447368421053
493,3.60606060606061
494,3.07911392405063
495,3.27777777777778
496,3.41666666666667
497,3.7719298245614
498,2.90625
499,3.05555555555556
500,3.14129032258065
501,3.76595744680851
502,1.92073170731707
503,2.8
504,3.03703703703704
505,2.55
506,3.5952380952381
507,3.52577319587629
508,3.72090517241379
509,3.6697247706422
510,2.71428571428571
511,2.975
512,3.05172413793103
513,2.18181818181818
514,3.34756097560976
515,3.92378048780488
516,3.16037735849057
517,2.92134831460674
518,2.69387755102041
519,2.10384615384615
520,3.0065274151436
521,3.4375
522,3.53191489361702
523,3.97619047619048
524,3.49295774647887
525,3.25
526,2.33333333333333
527,4.18058690744921
528,2.42307692307692
529,3.83333333333333
530,3.25
531,3.50699300699301
532,3.21028037383178
533,2.76865671641791
534,3.86428571428571
535,3.80252100840336
536,3.23809523809524
537,3.1864406779661
538,3.62790697674419
539,3.27197802197802
540,2.43333333333333
541,4.07737321196359
542,2.70689655172414
543,3.21604938271605
544,2.28787878787879
545,2.25
546,2.03448275862069
547,2.775
548,2.58035714285714
549,3.75862068965517
550,2.93220338983051
551,3.80421052631579
552,3.07913669064748
553,3.62724014336918
554,2.33333333333333
555,3.83968253968254
556,3.7
558,2.72972972972973
559,2.0
560,4.0
561,3.25
562,3.66942148760331
563,3.2
564,1.85714285714286
565,3.11764705882353
566,3.125
567,3.48214285714286
568,4.125
569,2.85714285714286
570,3.0
571,3.0
572,2.5
573,3.55
574,3.2625
575,2.79090909090909
577,2.13157894736842
579,2.5
580,3.04166666666667
581,3.98611111111111
582,3.66666666666667
583,4.04545454545455
585,2.525
586,2.94650205761317
587,3.18646864686469
588,3.54755043227666
589,3.81516095534787
590,3.57153284671533
592,3.49047013977128
593,4.06347746090156
594,3.51209677419355
595,3.41695205479452
596,3.45112781954887
597,3.17391304347826
598,3.85714285714286
599,3.96728971962617
600,3.0
602,3.07142857142857
603,2.76666666666667
605,3.14492753623188
606,2.48529411764706
608,4.00844390832328
609,2.421875
610,3.17622950819672
611,2.62962962962963
612,2.3125
613,3.03030303030303
614,2.875
615,4.05555555555556
616,3.22183098591549
617,3.94736842105263
618,2.5
619,2.29166666666667
620,3.0
621,3.64285714285714
623,2.83333333333333
625,4.0
626,1.6
627,3.69047619047619
628,3.80921052631579
629,3.5
630,3.25
631,1.96969696969697
632,4.0
633,3.0
634,1.5
635,3.5
637,2.80882352941176
638,3.53333333333333
639,2.75
640,2.41666666666667
641,3.5
643,2.5
645,3.78571428571429
647,3.4205298013245
648,3.24262899262899
649,4.0
650,3.02777777777778
651,1.75
652,1.5
653,2.97532894736842
656,2.45652173913043
658,0.5
659,3.84375
660,2.25
661,3.37628865979381
662,2.95121951219512
663,3.33898305084746
664,2.75
665,3.93478260869565
666,3.29166666666667
667,1.91666666666667
668,4.3
670,4.04761904761905
671,3.72321428571429
673,2.36417322834646
674,2.875
678,4.09722222222222
679,3.33333333333333
680,3.61538461538462
681,4.13636363636364
683,3.0
685,3.3
687,2.5
688,2.16037735849057
690,3.5
691,2.88888888888889
692,2.26315789473684
693,4.5
694,2.69354838709677
695,2.9
696,2.5
697,2.46428571428571
698,1.5
700,3.0
701,3.5
702,3.59090909090909
703,2.08333333333333
704,2.25862068965517
705,3.21428571428571
706,2.25
707,3.08035714285714
708,3.22156862745098
709,3.2
710,2.28125
711,2.16176470588235
712,3.41666666666667
713,3.5
714,3.95338983050847
715,3.41666666666667
716,3.125
717,2.375
718,3.31578947368421
719,2.74850299401198
720,4.06632653061224
722,3.8
724,2.92405063291139
725,2.66666666666667
726,2.91666666666667
727,3.25
728,3.74545454545455
729,4.25
731,2.80769230769231
733,3.39421613394216
734,4.0
735,3.61538461538462
736,2.91255605381166
737,1.76744186046512
741,3.80952380952381
742,2.54878048780488
743,2.61788617886179
745,4.12096774193548
746,3.58333333333333
747,2.26086956521739
748,3.27439024390244
750,4.24111282843895
751,4.0
753,2.375
754,2.2
755,3.5
756,3.0
757,3.25
759,3.85714285714286
760,3.65714285714286
761,2.44117647058824
762,2.13221153846154
763,4.0
764,3.22222222222222
765,2.73684210526316
766,3.20512820512821
767,3.25
769,4.25
771,4.0
774,3.0
775,2.8
778,4.00154320987654
779,2.625
780,3.02623612512614
781,3.32075471698113
782,2.63125
783,3.0
784,2.67058823529412
785,3.11627906976744
786,2.73699421965318
788,2.49674620390456
789,3.75
791,3.0
792,4.0
793,3.0
795,4.0
796,3.0
798,2.59638554216867
799,3.42483660130719
800,4.0
801,2.7
802,3.1078431372549
803,3.77272727272727
804,2.80434782608696
805,3.52153110047847
806,3.25
807,3.35714285714286
808,2.61111111111111
809,2.70588235294118
810,1.38461538461538
813,2.66666666666667
815,2.0
818,2.29333333333333
820,5.0
821,4.0
823,3.0
824,3.5
828,2.47826086956522
829,2.93243243243243
830,2.9
831,3.75
832,3.28792134831461
833,2.37878787878788
834,1.625
835,3.1551724137931
836,2.72413793103448
837,3.29296875
838,3.61194029850746
839,2.64189189189189
840,2.5
841,4.08823529411765
842,2.5
844,2.0
845,4.5
846,3.0
847,2.0
848,3.48148148148148
849,2.46385542168675
850,3.57692307692308
851,3.3875
852,3.02392344497608
853,3.0
858,4.32658959537572
860,3.6
861,3.40350877192982
862,3.66666666666667
864,2.5
865,2.75
866,3.79878048780488
867,1.26666666666667
868,2.0
869,3.375
870,1.53846153846154
872,3.25
875,3.35
876,2.4
877,3.0
879,2.66101694915254
880,2.30869565217391
881,2.02631578947368
882,2.85294117647059
884,3.25
885,2.35294117647059
886,2.65384615384615
887,2.5
888,1.7
889,4.0
891,1.87037037037037
892,3.48275862068966
893,3.77272727272727
896,3.625
897,3.70588235294118
898,4.10820895522388
899,3.98058252427184
900,3.74657534246575
901,3.45454545454545
902,3.77872340425532
903,3.99002493765586
904,4.17864923747277
905,4.10416666666667
906,3.98181818181818
907,3.7
908,4.16968911917098
909,3.99280575539568
910,4.04639175257732
911,3.96218487394958
912,4.23277467411546
913,4.1184668989547
914,3.91276595744681
915,3.84732824427481
916,4.1
917,3.76
918,3.53571428571429
919,3.84922010398614
920,3.67857142857143
921,3.69565217391304
922,4.15822784810127
923,4.02008456659619
924,3.84111445783133
925,4.0
926,4.3595041322314
927,3.75
928,4.05833333333333
929,3.93181818181818
930,4.00689655172414
931,3.78
932,3.77586206896552
933,3.82846715328467
934,3.4320987654321
935,3.96428571428571
936,3.95945945945946
937,4.11764705882353
938,3.41666666666667
939,2.91666666666667
940,3.83009708737864
941,3.64285714285714
942,4.0
943,3.93939393939394
944,3.9047619047619
945,3.93548387096774
946,4.21794871794872
947,4.0
948,3.96666666666667
949,3.93589743589744
950,4.0625
951,4.10555555555556
952,3.63492063492063
953,3.99193548387097
954,4.11764705882353
955,3.88157894736842
956,3.33333333333333
957,3.25
958,2.66666666666667
959,3.80769230769231
960,3.7
961,3.25
963,3.70833333333333
964,3.5
965,3.97706422018349
966,3.25
967,2.5
968,3.71065989847716
969,3.9656862745098
970,3.75
971,3.92207792207792
972,4.125
973,3.90384615384615
974,3.4
976,3.08333333333333
980,3.5
981,3.0
982,3.39285714285714
984,2.88888888888889
985,4.0
986,3.39622641509434
987,2.68181818181818
988,3.16666666666667
990,2.52
991,3.81578947368421
992,2.0
993,3.875
994,3.88235294117647
996,2.94148936170213
997,3.61111111111111
998,2.775
999,3.2962962962963
1000,3.7
1002,4.0
1003,3.20967741935484
1004,2.12820512820513
1005,2.10294117647059
1006,3.06521739130435
1007,2.77027027027027
1008,3.0
1009,3.04545454545455
1010,3.13157894736842
1011,2.96153846153846
1012,3.44666666666667
1013,3.33823529411765
1014,3.08823529411765
1015,3.01851851851852
1016,2.93548387096774
1017,3.52083333333333
1018,3.11538461538462
1019,3.66197183098592
1020,3.12962962962963
1021,2.58152173913043
1022,3.49086757990868
1023,3.66129032258065
1024,3.26190476190476
1025,3.51063829787234
1026,2.0
1027,3.16095890410959
1028,3.5521978021978
1029,3.40950226244344
1030,3.0
1031,3.46354166666667
1032,3.6243654822335
1033,3.34158415841584
1034,3.37878787878788
1035,3.72546419098143
1036,3.85131744040151
1037,2.63128491620112
1038,3.75
1039,5.0
1040,3.0
1041,4.1264367816092
1042,3.35545023696682
1043,2.5
1044,3.33333333333333
1045,2.66666666666667
1046,3.890625
1047,3.29646017699115
1049,3.37096774193548
1050,3.56666666666667
1051,3.57692307692308
1053,3.64285714285714
1054,3.11538461538462
1055,2.6
1056,3.39473684210526
1057,3.39285714285714
1058,3.0
1059,3.42439862542955
1060,3.75625
1061,3.703125
1062,3.0
1063,3.7
1064,2.82876712328767
1066,3.84375
1068,4.04166666666667
1069,3.76470588235294
1070,2.75
1073,3.69878472222222
1076,3.875
1077,3.84276729559748
1078,3.66279069767442
1079,3.75338491295938
1080,4.00481540930979
1081,3.6046511627907
1082,3.67741935483871
1083,3.46551724137931
1084,3.87558685446009
1085,3.52631578947368
1086,4.04166666666667
1087,3.875
1088,3.05745341614907
1089,4.04867256637168
1090,3.86687631027254
1091,2.73983739837398
1092,3.22905027932961
1093,3.355
1094,3.67647058823529
1095,3.75722543352601
1096,3.95454545454545
1097,3.61848635235732
1098,3.66666666666667
1099,3.8695652173913
1100,2.77666666666667
1101,3.18270676691729
1102,2.0
1103,3.8006329113924
1104,3.95454545454545
1105,2.05555555555556
1107,2.41666666666667
1111,3.98529411764706
1112,3.83333333333333
1113,2.61904761904762
1114,3.0
1116,3.61111111111111
1117,3.64285714285714
1119,3.5
1120,3.52288732394366
1121,0.5
1123,3.83333333333333
1124,3.55357142857143
1125,3.58148148148148
1126,2.81645569620253
1127,3.60361445783133
1128,3.06122448979592
1129,3.35227272727273
1130,3.30681818181818
1131,4.01219512195122
1132,4.02597402597403
1133,3.0
1135,2.92857142857143
1136,4.11788617886179
1137,4.0
1139,3.0
1140,3.0
1142,3.0
1143,3.0
1144,3.0
1146,1.0
1147,3.89759036144578
1148,4.12224938875306
1149,2.0
1150,3.92857142857143
1151,3.07142857142857
1152,3.4375
1153,3.83333333333333
1154,2.33333333333333
1156,3.5
1161,3.6551724137931
1162,3.95
1163,3.5
1164,4.5
1167,2.61538461538462
1168,1.625
1169,3.83333333333333
1170,1.5
1171,3.60416666666667
1172,4.19512195121951
1173,3.34756097560976
1174,2.8
1175,3.93243243243243
1176,3.92857142857143
1177,3.81666666666667
1178,4.19672131147541
1179,3.72611464968153
1180,3.44444444444444
1183,3.43398876404494
1184,3.66666666666667
1185,3.88666666666667
1186,3.56976744186047
1187,3.64285714285714
1188,3.76300578034682
1189,3.9622641509434
1190,3.4765625
1191,2.84090909090909
1192,3.60714285714286
1193,4.18741258741259
1194,3.43548387096774
1196,4.10825780463243
1197,4.16037735849057
1198,4.16091370558376
1199,3.90470297029703
1200,3.8981077147016
1201,4.15504807692308
1202,3.68867924528302
1203,4.24112426035503
1204,4.12335526315789
1206,4.00280504908836
1207,4.0078947368421
1208,4.05625990491284
1209,4.1264367816092
1210,3.88333333333333
1211,3.94791666666667
1212,4.20949720670391
1213,4.17924528301887
1214,3.93766066838046
1215,3.65165165165165
1216,3.86363636363636
1217,4.17073170731707
1218,3.86746987951807
1219,4.00566037735849
1220,3.71189591078067
1221,4.22868217054264
1222,4.05512422360248
1223,3.97454545454545
1224,3.99444444444444
1225,4.00284629981025
1226,3.97368421052632
1227,4.04421768707483
1228,4.01630434782609
1230,4.0530303030303
1231,3.95588235294118
1232,3.89516129032258
1233,4.07716049382716
1234,4.12845303867403
1235,3.96448087431694
1236,4.05
1237,4.03759398496241
1238,3.86607142857143
1240,3.74086757990868
1241,3.64705882352941
1242,3.87686567164179
1243,3.875
1244,4.03125
1245,4.01146788990826
1246,3.85369532428356
1247,3.96062052505967
1248,4.08823529411765
1249,3.80427046263345
1250,4.04823151125402
1251,3.95454545454545
1252,4.10154241645244
1253,3.92857142857143
1254,4.13225806451613
1255,3.44117647058824
1256,4.0
1257,3.79136690647482
1258,3.97727272727273
1259,3.90822784810127
1260,4.11693548387097
1261,3.83502538071066
1262,3.99382716049383
1263,3.93229166666667
1264,3.98809523809524
1265,3.89648682559598
1266,3.96890547263682
1267,3.99253731343284
1268,3.49462365591398
1269,3.94193548387097
1270,3.85441176470588
1271,3.72779922779923
1272,4.05232558139535
1273,3.96987951807229
1274,3.71705426356589
1275,3.57291666666667
1276,4.04940711462451
1277,3.82352941176471
1278,3.86772486772487
1279,3.76623376623377
1280,4.01764705882353
1281,4.00454545454545
1282,3.67878787878788
1283,3.97101449275362
1284,4.1231884057971
1285,3.74897959183673
1286,3.66666666666667
1287,3.83632286995516
1288,3.97381546134663
1289,3.91011235955056
1290,3.40196078431373
1291,3.96204819277108
1292,3.99689440993789
1293,3.99227799227799
1295,3.77368421052632
1296,3.81404958677686
1297,3.71844660194175
1298,3.78855721393035
1299,4.02976190476191
1300,3.87654320987654
1301,3.73214285714286
1302,3.70454545454545
1303,3.95789473684211
1304,3.97720364741641
1305,3.90963855421687
1306,3.09090909090909
1307,3.71920289855072
1310,4.5
1311,1.0
1312,2.75
1313,3.5
1314,2.5
1317,2.75
1318,2.625
1320,3.09263959390863
1321,3.66071428571429
1322,1.75
1323,1.60714285714286
1324,2.16666666666667
1325,1.57142857142857
1326,1.76470588235294
1327,2.85
1328,2.33333333333333
1329,2.5
1330,2.82142857142857
1331,2.58333333333333
1332,3.04761904761905
1333,3.67123287671233
1334,3.16666666666667
1335,1.25
1336,1.91666666666667
1337,3.35294117647059
1339,3.52232142857143
1340,3.82258064516129
1341,3.28571428571429
1342,2.8021978021978
1343,3.49477351916376
1344,3.695
1345,3.36721991701245
1346,2.87254901960784
1347,3.24444444444444
1348,3.75
1349,3.33333333333333
1350,3.64
1351,2.94444444444444
1352,2.88
1353,2.93548387096774
1354,3.74347826086957
1355,3.08620689655172
1356,3.4621409921671
1357,3.79761904761905
1358,3.92332268370607
1359,2.17021276595745
1361,4.05714285714286
1363,3.0
1365,3.875
1366,3.59302325581395
1367,2.73255813953488
1369,2.33333333333333
1370,3.3223819301848
1371,2.98536585365854
1372,3.3256880733945
1373,2.7182320441989
1374,3.55292479108635
1375,3.29901960784314
1376,3.45789473684211
1377,3.13563218390805
1378,3.2007299270073
1379,3.01973684210526
1380,3.17659137577002
1381,1.73809523809524
1382,2.47368421052632
1383,1.33333333333333
1384,4.0
1385,3.00306748466258
1386,2.5
1387,3.67851239669421
1388,2.52380952380952
1389,1.72826086956522
1390,3.08620689655172
1391,2.95914742451155
1392,3.47368421052632
1393,3.39469178082192
1394,3.84308510638298
1395,3.44186046511628
1396,3.65123456790123
1397,3.4375
1398,2.94444444444444
1399,3.15714285714286
1401,3.41071428571429
1404,3.0625
1405,3.00219298245614
1406,3.79166666666667
1407,3.09749034749035
1408,3.73255813953488
1409,2.80967741935484
1410,2.25
1411,3.83458646616541
1412,3.75
1413,3.9
1414,3.25
1415,3.76923076923077
1416,2.94017094017094
1417,3.25
1419,4.09210526315789
1420,4.25
1421,2.5
1422,2.96276595744681
1423,3.2
1425,3.0390625
1426,2.0
1427,2.08695652173913
1428,2.71428571428571
1429,3.25
1430,2.83333333333333
1431,2.57407407407407
1432,2.58536585365854
1433,3.5
1437,3.55555555555556
1438,2.57865168539326
1439,1.5
1440,2.88888888888889
1441,3.57692307692308
1442,3.46428571428571
1444,4.0
1445,2.29166666666667
1446,4.02307692307692
1447,3.16666666666667
1449,3.74358974358974
1450,4.03571428571429
1453,2.05
1454,2.9047619047619
1455,3.0
1456,1.9375
1457,2.97093023255814
1458,3.7
1459,3.17613636363636
1460,2.5
1461,2.8359375
1463,3.33333333333333
1464,3.82670454545455
1465,3.57692307692308
1466,3.76979472140762
1468,2.5
1471,3.25
1472,3.3
1473,3.08333333333333
1474,2.1734693877551
1475,2.91379310344828
1476,3.17666666666667
1477,2.4375
1479,3.07172995780591
1480,3.54761904761905
1482,3.6
1483,3.09375
1484,3.64285714285714
1485,3.04965753424658
1486,4.0
1487,2.84146341463415
1488,2.8469387755102
1489,2.63636363636364
1490,0.909090909090909
1493,3.375
1495,0.923076923076923
1496,2.42857142857143
1497,1.97619047619048
1498,3.25757575757576
1499,2.04187192118227
1500,3.76657824933687
1501,2.72222222222222
1502,3.5
1503,2.55128205128205
1504,3.1
1507,3.65
1508,4.0
1509,3.65
1510,3.0
1511,4.0
1513,2.87081339712919
1514,3.0
1515,2.58403361344538
1516,3.13157894736842
1517,3.35202702702703
1518,3.40131578947368
1519,2.875
1520,3.16666666666667
1522,1.0
1523,3.45
1525,1.8
1526,2.45454545454545
1527,3.70473372781065
1528,3.5
1529,3.57142857142857
1531,4.0
1532,2.0
1533,3.375
1534,3.0
1535,3.63157894736842
1537,3.83974358974359
1538,2.5
1539,3.6875
1541,3.12
1542,3.70833333333333
1543,3.5
1544,2.77593818984547
1545,3.81818181818182
1546,3.9
1547,3.25
1548,2.5
1549,2.25
1550,2.65789473684211
1551,1.76923076923077
1552,3.01894736842105
1554,3.83695652173913
1555,5.0
1556,1.78640776699029
1558,3.5
1561,2.25
1562,2.21309192200557
1563,3.83333333333333
1564,3.875
1565,3.04545454545455
1566,3.2175572519084
1567,2.75
1569,3.07094594594595
1570,3.58333333333333
1571,3.75
1572,4.06
1573,3.16110183639399
1574,2.625
1580,3.48442211055276
1581,2.93333333333333
1582,2.86363636363636
1583,2.44444444444444
1584,3.57802013422819
1585,3.75
1586,2.72043010752688
1587,3.23593073593074
1588,2.5625
1589,3.28529411764706
1590,2.94444444444444
1591,2.47385620915033
1592,1.67021276595745
1593,2.825
1594,3.6796875
1595,1.3
1596,3.29166666666667
1597,3.34185303514377
1598,2.76
1599,1.54166666666667
1600,3.14285714285714
1601,3.1
1602,1.97368421052632
1603,2.64197530864198
1604,2.9047619047619
1605,2.44642857142857
1606,2.06
1608,3.05097613882863
1609,3.01923076923077
1610,3.76845637583893
1611,3.36458333333333
1612,3.22727272727273
1613,2.83333333333333
1614,3.08267716535433
1615,3.28571428571429
1616,3.06569343065693
1617,4.02134146341463
1619,3.42397660818713
1620,3.292
1621,2.75
1622,3.5
1623,2.43548387096774
1624,2.85
1625,3.78370221327968
1626,2.275
1627,3.13698630136986
1628,3.5
1629,3.32142857142857
1631,3.77777777777778
1632,2.16666666666667
1633,3.5875
1635,3.76807228915663
1636,2.5
1639,3.61369509043928
1640,2.70833333333333
1641,3.59297520661157
1642,3.0
1643,3.79661016949153
1644,2.43220338983051
1645,3.56807511737089
1646,2.76785714285714
1647,2.6
1648,3.54166666666667
1649,3.83333333333333
1650,3.625
1651,3.16666666666667
1652,4.25
1653,3.81144781144781
1654,3.44117647058824
1655,2.30952380952381
1656,2.5
1657,3.66666666666667
1658,3.0958904109589
1659,3.5
1660,3.625
1661,2.92592592592593
1662,3.3125
1663,3.53056768558952
1665,2.66206896551724
1666,2.58333333333333
1667,2.64
1668,3.1
1669,3.66666666666667
1670,3.5
1671,3.66666666666667
1672,3.50833333333333
1673,3.69655172413793
1674,3.77302631578947
1675,3.33333333333333
1676,3.14102564102564
1677,2.7
1678,3.76293103448276
1679,1.3
1680,3.52995391705069
1681,1.84239130434783
1682,3.78605769230769
1683,3.55714285714286
1684,3.63333333333333
1685,2.2
1686,2.88636363636364
1687,2.99728260869565
1688,3.21844660194175
1689,3.27049180327869
1690,3.02449567723343
1692,2.16666666666667
1693,3.54571428571429
1694,3.67605633802817
1695,3.33333333333333
1696,3.91666666666667
